country,date,new_infections,new_infections_smooth,new_deaths,new_deaths_smooth,total_deaths_per_million,traffic_retail,traffic_supermarket,traffic_parks,traffic_transit_stations,traffic_workplaces,traffic_residential
Netherlands,2020-03-18,292.0,189,19.0,5,2.51,-35.0,3.0,34.0,-55.0,-44.0,16.0
Netherlands,2020-03-19,346.0,221,15.0,7,3.385,-41.0,1.0,3.0,-61.0,-47.0,19.0
Netherlands,2020-03-20,409.0,263,18.0,10,4.435,-45.0,-3.0,-6.0,-61.0,-45.0,19.0
Netherlands,2020-03-21,534.0,312,30.0,14,6.186,-49.0,-9.0,24.0,-54.0,-26.0,12.0
Netherlands,2020-03-22,637.0,381,30.0,17,7.937,-60.0,-17.0,15.0,-57.0,-31.0,10.0
Netherlands,2020-03-23,573.0,438,43.0,22,10.447000000000001,-38.0,-9.0,4.0,-65.0,-50.0,18.0
Netherlands,2020-03-24,545.0,476,34.0,27,12.431,-42.0,-9.0,25.0,-65.0,-52.0,20.0
Netherlands,2020-03-25,811.0,550,63.0,33,16.108,-45.0,-15.0,27.0,-64.0,-51.0,18.0
Netherlands,2020-03-26,852.0,623,80.0,42,20.776,-47.0,-14.0,11.0,-66.0,-53.0,21.0
Netherlands,2020-03-27,1019.0,710,78.0,51,25.328000000000003,-48.0,-14.0,22.0,-64.0,-49.0,20.0
Netherlands,2020-03-28,1172.0,801,112.0,62,31.865,-54.0,-19.0,1.0,-61.0,-30.0,13.0
Netherlands,2020-03-29,1159.0,875,93.0,71,37.292,-65.0,-29.0,-30.0,-68.0,-35.0,11.0
Netherlands,2020-03-30,1104.0,951,132.0,84,44.996,-44.0,-21.0,-8.0,-68.0,-52.0,19.0
Netherlands,2020-03-31,884.0,1000,93.0,93,50.423,-40.0,-13.0,41.0,-64.0,-52.0,19.0
Netherlands,2020-04-01,845.0,1005,175.0,109,60.637,-44.0,-16.0,16.0,-64.0,-50.0,18.0
Netherlands,2020-04-02,1019.0,1028,134.0,116,68.457,-47.0,-16.0,-4.0,-67.0,-52.0,21.0
Netherlands,2020-04-03,1083.0,1038,166.0,129,78.145,-48.0,-13.0,1.0,-65.0,-49.0,20.0
Netherlands,2020-04-04,1026.0,1017,148.0,134,86.78200000000001,-51.0,-16.0,13.0,-57.0,-28.0,13.0
Netherlands,2020-04-05,904.0,980,164.0,144,96.353,-54.0,-16.0,41.0,-52.0,-29.0,8.0
Netherlands,2020-04-06,1224.0,997,115.0,142,103.065,-36.0,-16.0,30.0,-63.0,-51.0,18.0
Netherlands,2020-04-07,952.0,1007,101.0,143,108.959,-35.0,-8.0,61.0,-61.0,-51.0,18.0
Netherlands,2020-04-08,777.0,997,234.0,151,122.615,-37.0,-10.0,65.0,-58.0,-48.0,16.0
Netherlands,2020-04-09,969.0,990,147.0,153,131.194,-38.0,-4.0,34.0,-61.0,-50.0,18.0
Netherlands,2020-04-10,1213.0,1009,148.0,151,139.832,-39.0,-3.0,40.0,-60.0,-53.0,19.0
Netherlands,2020-04-11,1335.0,1053,115.0,146,146.543,-46.0,-4.0,33.0,-51.0,-24.0,11.0
Netherlands,2020-04-12,1316.0,1112,132.0,141,154.247,-71.0,-51.0,33.0,-54.0,-29.0,8.0
Netherlands,2020-04-13,1174.0,1105,94.0,138,159.733,-57.0,-46.0,14.0,-75.0,-85.0,27.0
Netherlands,2020-04-14,964.0,1106,86.0,136,164.752,-40.0,-10.0,16.0,-64.0,-49.0,18.0
Netherlands,2020-04-15,868.0,1119,122.0,120,171.872,-38.0,-13.0,47.0,-59.0,-46.0,16.0
Netherlands,2020-04-16,734.0,1086,189.0,126,182.90200000000002,-40.0,-11.0,43.0,-60.0,-48.0,18.0
Netherlands,2020-04-17,1061.0,1064,181.0,131,193.465,-41.0,-10.0,38.0,-59.0,-45.0,17.0
Netherlands,2020-04-18,1235.0,1050,144.0,135,201.86900000000003,-49.0,-14.0,-1.0,-57.0,-21.0,12.0
Netherlands,2020-04-19,1140.0,1025,142.0,136,210.15599999999998,-51.0,-17.0,52.0,-49.0,-21.0,8.0
Netherlands,2020-04-20,1066.0,1009,83.0,135,215.0,-31.0,-13.0,37.0,-60.0,-48.0,17.0
Netherlands,2020-04-21,750.0,979,67.0,132,218.91,-32.0,-6.0,52.0,-60.0,-47.0,17.0
Netherlands,2020-04-22,729.0,959,165.0,138,228.54,-34.0,-10.0,63.0,-56.0,-44.0,15.0
Netherlands,2020-04-23,708.0,955,138.0,131,236.59400000000002,-35.0,-6.0,64.0,-56.0,-47.0,16.0
Netherlands,2020-04-24,887.0,930,123.0,123,243.77200000000002,-36.0,-5.0,47.0,-56.0,-44.0,16.0
Netherlands,2020-04-25,806.0,869,112.0,118,250.308,-41.0,-6.0,20.0,-51.0,-18.0,10.0
Netherlands,2020-04-26,655.0,800,120.0,115,257.312,-43.0,-6.0,62.0,-46.0,-19.0,7.0
Netherlands,2020-04-27,655.0,741,66.0,113,261.163,-34.0,-19.0,107.0,-63.0,-79.0,22.0
Netherlands,2020-04-28,400.0,691,43.0,109,263.673,-35.0,-7.0,-3.0,-63.0,-48.0,16.0
Netherlands,2020-04-29,171.0,611,48.0,92,266.474,-34.0,-9.0,22.0,-58.0,-45.0,15.0
Netherlands,2020-04-30,386.0,565,145.0,93,274.936,-37.0,-7.0,13.0,-60.0,-47.0,17.0
Netherlands,2020-05-01,514.0,512,84.0,88,279.839,-40.0,-9.0,2.0,-60.0,-44.0,17.0
Netherlands,2020-05-02,475.0,465,98.0,86,285.558,-43.0,-9.0,5.0,-53.0,-16.0,11.0
Netherlands,2020-05-03,445.0,435,94.0,82,291.04400000000004,-45.0,-13.0,53.0,-46.0,-15.0,7.0
Netherlands,2020-05-04,335.0,389,69.0,83,295.07099999999997,-20.0,-9.0,58.0,-58.0,-52.0,16.0
Netherlands,2020-05-05,199.0,360,26.0,80,296.58799999999997,-30.0,-7.0,123.0,-61.0,-70.0,21.0
Netherlands,2020-05-06,317.0,381,86.0,86,301.607,-27.0,-6.0,74.0,-52.0,-40.0,13.0
Netherlands,2020-05-07,232.0,359,36.0,70,303.70799999999997,-30.0,-3.0,69.0,-55.0,-43.0,15.0
Netherlands,2020-05-08,455.0,351,84.0,70,308.61,-31.0,0.0,86.0,-51.0,-39.0,13.0
Netherlands,2020-05-09,319.0,328,71.0,66,312.754,-35.0,2.0,92.0,-39.0,-8.0,6.0
Netherlands,2020-05-10,289.0,306,63.0,62,316.431,-47.0,-11.0,11.0,-47.0,-1.0,5.0
Netherlands,2020-05-11,245.0,293,18.0,54,317.481,-29.0,-9.0,10.0,-57.0,-40.0,15.0
Netherlands,2020-05-12,161.0,288,16.0,53,318.415,-27.0,-2.0,33.0,-55.0,-39.0,15.0
Netherlands,2020-05-13,196.0,271,54.0,48,321.566,-30.0,-6.0,28.0,-54.0,-37.0,13.0
Netherlands,2020-05-14,227.0,270,52.0,51,324.601,-32.0,-4.0,27.0,-55.0,-38.0,14.0
Netherlands,2020-05-15,270.0,243,28.0,43,326.235,-32.0,-3.0,48.0,-51.0,-35.0,13.0
Netherlands,2020-05-16,200.0,226,53.0,40,329.32800000000003,-36.0,-5.0,39.0,-46.0,-6.0,8.0
Netherlands,2020-05-17,189.0,212,27.0,35,330.904,-37.0,-6.0,86.0,-40.0,-3.0,5.0
Netherlands,2020-05-18,125.0,195,10.0,34,331.48800000000006,-21.0,-6.0,64.0,-52.0,-38.0,13.0
Netherlands,2020-05-19,146.0,193,14.0,34,332.305,-19.0,3.0,90.0,-51.0,-37.0,13.0
Netherlands,2020-05-20,108.0,180,21.0,29,333.53,-11.0,15.0,134.0,-44.0,-35.0,9.0
Netherlands,2020-05-21,198.0,176,33.0,26,335.45599999999996,-35.0,-13.0,246.0,-53.0,-78.0,19.0
Netherlands,2020-05-22,253.0,174,27.0,26,337.032,-22.0,3.0,86.0,-54.0,-54.0,16.0
Netherlands,2020-05-23,188.0,172,13.0,20,337.791,-32.0,-4.0,67.0,-43.0,-2.0,7.0
Netherlands,2020-05-24,176.0,170,23.0,20,339.13300000000004,-45.0,-12.0,7.0,-51.0,-5.0,6.0
Netherlands,2020-05-25,172.0,177,11.0,20,339.775,-14.0,-2.0,75.0,-49.0,-38.0,12.0
Netherlands,2020-05-26,209.0,186,8.0,19,340.24199999999996,-13.0,5.0,114.0,-47.0,-36.0,11.0
Netherlands,2020-05-27,133.0,189,26.0,20,341.759,-16.0,1.0,96.0,-46.0,-34.0,10.0
Netherlands,2020-05-28,190.0,188,15.0,17,342.635,-20.0,3.0,74.0,-49.0,-35.0,12.0
Netherlands,2020-05-29,182.0,178,32.0,18,344.50199999999995,-22.0,4.0,122.0,-44.0,-32.0,10.0
Netherlands,2020-05-30,176.0,176,28.0,20,346.13599999999997,-28.0,5.0,129.0,-33.0,10.0,4.0
Netherlands,2020-05-31,131.0,170,20.0,20,347.30300000000005,-43.0,-16.0,154.0,-31.0,6.0,2.0
Netherlands,2020-06-01,185.0,172,5.0,19,347.595,-2.0,-16.0,248.0,-52.0,-76.0,16.0
Netherlands,2020-06-02,103.0,157,6.0,18,347.945,-7.0,9.0,153.0,-44.0,-34.0,9.0
Netherlands,2020-06-03,102.0,152,5.0,15,348.23699999999997,-11.0,0.0,102.0,-44.0,-31.0,9.0
Netherlands,2020-06-04,86.0,137,10.0,15,348.82099999999997,-23.0,-3.0,12.0,-53.0,-34.0,12.0
Netherlands,2020-06-05,209.0,141,13.0,12,349.579,-25.0,-5.0,14.0,-50.0,-30.0,11.0
Netherlands,2020-06-06,210.0,146,15.0,10,350.455,-23.0,-3.0,21.0,-43.0,8.0,6.0
Netherlands,2020-06-07,183.0,154,6.0,8,350.805,-25.0,-7.0,27.0,-45.0,6.0,5.0
Netherlands,2020-06-08,239.0,161,2.0,8,350.92199999999997,-11.0,-4.0,53.0,-48.0,-34.0,11.0
Netherlands,2020-06-09,165.0,170,3.0,7,351.097,-8.0,3.0,83.0,-47.0,-33.0,10.0
Netherlands,2020-06-10,164.0,179,15.0,9,351.972,-10.0,-1.0,88.0,-45.0,-31.0,9.0
Netherlands,2020-06-11,184.0,193,11.0,9,352.61400000000003,-12.0,1.0,61.0,-48.0,-33.0,11.0
Netherlands,2020-06-12,164.0,187,2.0,7,352.731,-11.0,-1.0,129.0,-40.0,-29.0,8.0
Netherlands,2020-06-13,210.0,187,9.0,6,353.256,-17.0,-3.0,126.0,-31.0,13.0,3.0
Netherlands,2020-06-14,179.0,186,4.0,6,353.49,-20.0,-5.0,71.0,-38.0,11.0,3.0
Netherlands,2020-06-15,143.0,172,2.0,6,353.606,-5.0,-1.0,99.0,-45.0,-33.0,9.0
Netherlands,2020-06-16,165.0,172,6.0,7,353.957,-7.0,3.0,90.0,-46.0,-33.0,10.0
Netherlands,2020-06-17,139.0,169,5.0,5,354.24800000000005,-6.0,-1.0,99.0,-42.0,-30.0,8.0
Netherlands,2020-06-18,117.0,159,4.0,4,354.48199999999997,-11.0,0.0,63.0,-46.0,-33.0,10.0
Netherlands,2020-06-19,115.0,152,4.0,4,354.715,-8.0,1.0,116.0,-39.0,-29.0,7.0
Netherlands,2020-06-20,107.0,137,3.0,4,354.89,-11.0,2.0,123.0,-28.0,13.0,2.0
Netherlands,2020-06-21,76.0,123,8.0,4,355.35699999999997,-12.0,-4.0,105.0,-30.0,24.0,0.0
Netherlands,2020-06-22,91.0,115,1.0,4,355.416,1.0,2.0,129.0,-42.0,-34.0,8.0
Netherlands,2020-06-23,65.0,101,0.0,3,355.416,6.0,9.0,185.0,-40.0,-33.0,8.0
Netherlands,2020-06-24,64.0,90,5.0,3,355.707,0.0,3.0,192.0,-37.0,-31.0,6.0
Netherlands,2020-06-25,82.0,85,2.0,3,355.824,-3.0,4.0,161.0,-40.0,-33.0,8.0
Netherlands,2020-06-26,110.0,85,3.0,3,355.999,-10.0,-1.0,181.0,-37.0,-30.0,6.0
Netherlands,2020-06-27,91.0,82,3.0,3,356.17400000000004,-16.0,-3.0,86.0,-33.0,7.0,3.0
Netherlands,2020-06-28,69.0,81,2.0,2,356.291,-4.0,0.0,98.0,-30.0,14.0,1.0
Netherlands,2020-06-29,73.0,79,0.0,2,356.291,-2.0,0.0,82.0,-44.0,-33.0,9.0
Netherlands,2020-06-30,76.0,80,2.0,2,356.408,-2.0,3.0,72.0,-45.0,-32.0,9.0
Netherlands,2020-07-01,50.0,78,6.0,2,356.75800000000004,1.0,1.0,91.0,-39.0,-30.0,7.0
Netherlands,2020-07-02,62.0,75,2.0,2,356.875,-1.0,1.0,85.0,-40.0,-31.0,8.0
Netherlands,2020-07-03,77.0,71,3.0,2,357.05,-2.0,-1.0,124.0,-35.0,-28.0,6.0
Netherlands,2020-07-04,75.0,68,2.0,2,357.166,-17.0,-6.0,50.0,-36.0,5.0,4.0
Netherlands,2020-07-05,61.0,67,6.0,3,357.517,-10.0,-4.0,69.0,-33.0,8.0,2.0
Netherlands,2020-07-06,73.0,67,1.0,3,357.575,2.0,0.0,106.0,-42.0,-36.0,8.0
Netherlands,2020-07-07,36.0,62,1.0,3,357.63300000000004,9.0,6.0,146.0,-39.0,-35.0,8.0
Netherlands,2020-07-08,37.0,60,4.0,2,357.86699999999996,-1.0,-2.0,88.0,-40.0,-33.0,7.0
Netherlands,2020-07-09,52.0,58,3.0,2,358.042,-5.0,-2.0,60.0,-43.0,-35.0,9.0
Netherlands,2020-07-10,52.0,55,0.0,2,358.042,-4.0,-1.0,118.0,-37.0,-31.0,6.0
Netherlands,2020-07-11,42.0,50,0.0,2,358.042,-10.0,-5.0,133.0,-24.0,8.0,1.0
Netherlands,2020-07-12,81.0,53,0.0,1,358.042,1.0,-3.0,162.0,-19.0,12.0,-1.0
Netherlands,2020-07-13,101.0,57,0.0,1,358.042,11.0,1.0,209.0,-37.0,-38.0,6.0
Netherlands,2020-07-14,71.0,62,0.0,1,358.042,4.0,2.0,134.0,-43.0,-39.0,8.0
Netherlands,2020-07-15,53.0,64,0.0,0,358.042,8.0,0.0,175.0,-36.0,-35.0,6.0
Netherlands,2020-07-16,106.0,72,1.0,0,358.1,0.0,0.0,115.0,-43.0,-37.0,8.0
Netherlands,2020-07-17,99.0,79,0.0,0,358.1,0.0,-2.0,181.0,-36.0,-35.0,5.0
Netherlands,2020-07-18,103.0,87,0.0,0,358.1,-13.0,-7.0,190.0,-20.0,4.0,-1.0
Netherlands,2020-07-19,127.0,94,0.0,0,358.1,-1.0,-3.0,165.0,-22.0,9.0,-1.0
Netherlands,2020-07-20,144.0,100,0.0,0,358.1,16.0,4.0,219.0,-40.0,-45.0,7.0
Netherlands,2020-07-21,185.0,116,0.0,0,358.1,20.0,7.0,258.0,-39.0,-45.0,7.0
Netherlands,2020-07-22,163.0,132,0.0,0,358.1,11.0,-2.0,227.0,-37.0,-41.0,6.0
Netherlands,2020-07-23,168.0,141,3.0,0,358.275,8.0,1.0,194.0,-41.0,-43.0,7.0
Netherlands,2020-07-24,163.0,150,0.0,0,358.275,-1.0,-3.0,175.0,-39.0,-42.0,6.0
Netherlands,2020-07-25,191.0,163,0.0,0,358.275,-15.0,-8.0,113.0,-30.0,-2.0,2.0
Netherlands,2020-07-26,137.0,164,1.0,0,358.334,4.0,-3.0,153.0,-21.0,8.0,-1.0
Netherlands,2020-07-27,214.0,174,0.0,0,358.334,11.0,-1.0,184.0,-45.0,-50.0,9.0
Netherlands,2020-07-28,205.0,177,0.0,0,358.334,16.0,5.0,231.0,-43.0,-49.0,9.0
Netherlands,2020-07-29,223.0,185,0.0,0,358.334,12.0,-2.0,227.0,-39.0,-47.0,7.0
Netherlands,2020-07-30,247.0,197,0.0,0,358.334,9.0,1.0,233.0,-40.0,-49.0,7.0
Netherlands,2020-07-31,342.0,222,0.0,0,358.334,-9.0,-9.0,286.0,-37.0,-48.0,5.0
Netherlands,2020-08-01,338.0,243,0.0,0,358.334,-18.0,-10.0,187.0,-25.0,-4.0,0.0
Netherlands,2020-08-02,431.0,285,0.0,0,358.334,-2.0,-5.0,172.0,-20.0,7.0,-1.0
Netherlands,2020-08-03,311.0,299,0.0,0,358.334,10.0,-2.0,182.0,-45.0,-52.0,9.0
Netherlands,2020-08-04,372.0,323,0.0,0,358.334,21.0,6.0,279.0,-40.0,-50.0,8.0
Netherlands,2020-08-05,540.0,368,1.0,0,358.392,10.0,-1.0,286.0,-38.0,-48.0,6.0
Netherlands,2020-08-06,426.0,394,4.0,0,358.625,0.0,-1.0,251.0,-42.0,-51.0,8.0
Netherlands,2020-08-07,601.0,431,0.0,0,358.625,-12.0,-7.0,262.0,-41.0,-49.0,6.0
Netherlands,2020-08-08,519.0,457,0.0,0,358.625,-27.0,-12.0,217.0,-28.0,-7.0,1.0
Netherlands,2020-08-09,486.0,465,3.0,1,358.8,-14.0,-6.0,196.0,-23.0,4.0,-1.0
Netherlands,2020-08-10,577.0,503,0.0,1,358.8,5.0,1.0,254.0,-44.0,-50.0,8.0
Netherlands,2020-08-11,575.0,532,0.0,1,358.8,4.0,2.0,282.0,-45.0,-49.0,9.0
Netherlands,2020-08-12,779.0,566,2.0,1,358.917,-1.0,-6.0,263.0,-42.0,-46.0,7.0
Netherlands,2020-08-13,654.0,598,2.0,1,359.034,-6.0,-5.0,173.0,-47.0,-48.0,10.0
Netherlands,2020-08-14,577.0,595,4.0,1,359.267,-7.0,-7.0,172.0,-41.0,-45.0,7.0
Netherlands,2020-08-15,636.0,612,2.0,1,359.384,-15.0,-9.0,149.0,-26.0,-2.0,1.0
Netherlands,2020-08-16,652.0,635,2.0,1,359.501,-9.0,-7.0,137.0,-25.0,5.0,0.0
Netherlands,2020-08-17,506.0,625,3.0,2,359.676,6.0,-1.0,155.0,-42.0,-43.0,8.0
Belgium,2020-02-01,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-02,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-03,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-04,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-05,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-06,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-07,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-08,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-09,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-10,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-11,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-12,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-13,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-14,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,2020-02-15,0.0,0,0.0,0,0.0,3.0,2.0,29.0,9.0,1.0,-1.0
Belgium,2020-02-16,0.0,0,0.0,0,0.0,-7.0,-3.0,-30.0,-3.0,-3.0,1.0
Belgium,2020-02-17,0.0,0,0.0,0,0.0,1.0,2.0,8.0,4.0,4.0,0.0
Belgium,2020-02-18,0.0,0,0.0,0,0.0,3.0,3.0,18.0,6.0,4.0,0.0
Belgium,2020-02-19,0.0,0,0.0,0,0.0,3.0,1.0,13.0,5.0,4.0,0.0
Belgium,2020-02-20,0.0,0,0.0,0,0.0,-2.0,-1.0,4.0,3.0,3.0,0.0
Belgium,2020-02-21,0.0,0,0.0,0,0.0,0.0,3.0,15.0,7.0,2.0,0.0
Belgium,2020-02-22,0.0,0,0.0,0,0.0,-4.0,0.0,0.0,2.0,-2.0,0.0
Belgium,2020-02-23,0.0,0,0.0,0,0.0,-7.0,-7.0,-27.0,-2.0,-4.0,0.0
Belgium,2020-02-24,0.0,0,0.0,0,0.0,7.0,0.0,7.0,-11.0,-24.0,4.0
Belgium,2020-02-25,0.0,0,0.0,0,0.0,10.0,2.0,29.0,-8.0,-23.0,4.0
Belgium,2020-02-26,0.0,0,0.0,0,0.0,-1.0,-5.0,-4.0,-11.0,-21.0,3.0
Belgium,2020-02-27,0.0,0,0.0,0,0.0,-2.0,-2.0,-15.0,-15.0,-23.0,6.0
Belgium,2020-02-28,0.0,0,0.0,0,0.0,-1.0,3.0,3.0,-10.0,-23.0,5.0
Belgium,2020-02-29,0.0,0,0.0,0,0.0,-4.0,2.0,-7.0,-2.0,-5.0,1.0
Belgium,2020-03-01,0.0,0,0.0,0,0.0,0.0,6.0,-2.0,5.0,-1.0,0.0
Belgium,2020-03-02,18.0,2,0.0,0,0.0,-4.0,7.0,-12.0,0.0,3.0,0.0
Belgium,2020-03-03,19.0,5,0.0,0,0.0,2.0,6.0,11.0,1.0,4.0,0.0
Belgium,2020-03-04,34.0,10,0.0,0,0.0,1.0,4.0,7.0,1.0,4.0,0.0
Belgium,2020-03-05,53.0,17,0.0,0,0.0,-4.0,1.0,-16.0,-2.0,2.0,2.0
Belgium,2020-03-06,81.0,29,0.0,0,0.0,-1.0,5.0,2.0,3.0,2.0,1.0
Belgium,2020-03-07,110.0,45,0.0,0,0.0,5.0,3.0,33.0,8.0,2.0,0.0
Belgium,2020-03-08,27.0,48,0.0,0,0.0,-1.0,1.0,-21.0,-2.0,-1.0,0.0
Belgium,2020-03-09,65.0,55,0.0,0,0.0,-1.0,4.0,6.0,-1.0,2.0,0.0
Belgium,2020-03-10,94.0,66,0.0,0,0.0,-4.0,4.0,-5.0,-4.0,1.0,2.0
Belgium,2020-03-11,99.0,75,1.0,0,0.086,-4.0,4.0,-3.0,-4.0,1.0,2.0
Belgium,2020-03-12,174.0,92,3.0,0,0.345,-7.0,23.0,4.0,-7.0,-1.0,3.0
Belgium,2020-03-13,250.0,117,1.0,0,0.431,-8.0,40.0,-5.0,-16.0,-7.0,5.0
Belgium,2020-03-14,338.0,149,3.0,1,0.69,-70.0,-8.0,0.0,-34.0,-27.0,12.0
Belgium,2020-03-15,179.0,171,5.0,1,1.122,-66.0,-18.0,20.0,-34.0,-29.0,8.0
Belgium,2020-03-16,214.0,192,6.0,2,1.639,-32.0,16.0,7.0,-43.0,-36.0,14.0
Belgium,2020-03-17,387.0,234,11.0,4,2.589,-36.0,30.0,31.0,-46.0,-45.0,16.0
Belgium,2020-03-18,422.0,280,12.0,5,3.6239999999999997,-61.0,-12.0,7.0,-56.0,-52.0,20.0
Belgium,2020-03-19,534.0,332,22.0,8,5.522,-75.0,-23.0,-19.0,-67.0,-61.0,27.0
Belgium,2020-03-20,713.0,398,28.0,12,7.938,-79.0,-22.0,-50.0,-71.0,-62.0,31.0
Belgium,2020-03-21,663.0,444,30.0,16,10.527000000000001,-84.0,-39.0,-34.0,-67.0,-51.0,22.0
Belgium,2020-03-22,470.0,486,39.0,21,13.892000000000001,-79.0,-45.0,-20.0,-63.0,-48.0,15.0
Belgium,2020-03-23,486.0,525,41.0,26,17.429000000000002,-74.0,-25.0,-20.0,-70.0,-65.0,26.0
Belgium,2020-03-24,1328.0,659,78.0,35,24.16,-74.0,-21.0,-8.0,-69.0,-66.0,27.0
Belgium,2020-03-25,1195.0,769,74.0,44,30.545,-76.0,-29.0,-19.0,-69.0,-65.0,26.0
Belgium,2020-03-26,1199.0,864,96.0,55,38.828,-77.0,-25.0,-25.0,-72.0,-66.0,29.0
Belgium,2020-03-27,1363.0,957,102.0,65,47.629,-78.0,-21.0,-27.0,-70.0,-65.0,31.0
Belgium,2020-03-28,1519.0,1080,123.0,79,58.242,-83.0,-36.0,-38.0,-67.0,-51.0,22.0
Belgium,2020-03-29,844.0,1133,133.0,92,69.718,-84.0,-53.0,-66.0,-76.0,-52.0,17.0
Belgium,2020-03-30,683.0,1161,139.0,106,81.711,-76.0,-30.0,-35.0,-72.0,-66.0,27.0
Belgium,2020-03-31,1738.0,1220,169.0,119,96.29299999999999,-75.0,-25.0,-18.0,-71.0,-66.0,28.0
Belgium,2020-04-01,1681.0,1289,187.0,135,112.428,-76.0,-31.0,-18.0,-69.0,-64.0,26.0
Belgium,2020-04-02,1516.0,1334,251.0,157,134.086,-77.0,-27.0,-38.0,-73.0,-66.0,30.0
Belgium,2020-04-03,1479.0,1351,213.0,173,152.464,-79.0,-21.0,-38.0,-72.0,-65.0,32.0
Belgium,2020-04-04,1694.0,1376,233.0,189,172.56799999999998,-82.0,-32.0,-30.0,-64.0,-50.0,22.0
Belgium,2020-04-05,922.0,1387,274.0,209,196.21,-76.0,-36.0,-13.0,-60.0,-46.0,15.0
Belgium,2020-04-06,665.0,1385,235.0,223,216.487,-74.0,-27.0,-19.0,-69.0,-66.0,26.0
Belgium,2020-04-07,1934.0,1413,272.0,237,239.956,-72.0,-19.0,4.0,-67.0,-66.0,26.0
Belgium,2020-04-08,1515.0,1389,303.0,254,266.1,-73.0,-25.0,-3.0,-66.0,-64.0,24.0
Belgium,2020-04-09,1598.0,1401,317.0,263,293.452,-73.0,-18.0,-7.0,-67.0,-66.0,27.0
Belgium,2020-04-10,2239.0,1509,270.0,272,316.749,-75.0,-14.0,-12.0,-67.0,-66.0,30.0
Belgium,2020-04-11,2336.0,1601,319.0,284,344.274,-79.0,-25.0,-20.0,-60.0,-47.0,20.0
Belgium,2020-04-12,1029.0,1616,288.0,286,369.124,-75.0,-40.0,-24.0,-61.0,-45.0,15.0
Belgium,2020-04-13,524.0,1596,342.0,301,398.63300000000004,-86.0,-76.0,-31.0,-80.0,-88.0,35.0
Belgium,2020-04-14,537.0,1396,280.0,302,422.792,-73.0,-11.0,-26.0,-70.0,-66.0,27.0
Belgium,2020-04-15,1560.0,1403,275.0,298,446.52,-74.0,-24.0,-12.0,-66.0,-64.0,25.0
Belgium,2020-04-16,1633.0,1408,275.0,292,470.249,-73.0,-20.0,-4.0,-67.0,-65.0,27.0
Belgium,2020-04-17,1674.0,1327,251.0,290,491.906,-75.0,-19.0,-14.0,-66.0,-63.0,30.0
Belgium,2020-04-18,1394.0,1193,205.0,273,509.594,-80.0,-35.0,-54.0,-67.0,-45.0,22.0
Belgium,2020-04-19,722.0,1149,208.0,262,527.5409999999999,-76.0,-43.0,-29.0,-63.0,-41.0,15.0
Belgium,2020-04-20,443.0,1137,211.0,243,545.747,-66.0,-28.0,-9.0,-65.0,-60.0,24.0
Belgium,2020-04-21,1276.0,1243,198.0,231,562.831,-66.0,-22.0,0.0,-64.0,-60.0,25.0
Belgium,2020-04-22,1271.0,1201,202.0,221,580.261,-68.0,-25.0,-1.0,-63.0,-58.0,23.0
Belgium,2020-04-23,777.0,1079,192.0,209,596.827,-67.0,-19.0,2.0,-63.0,-60.0,25.0
Belgium,2020-04-24,976.0,979,173.0,198,611.755,-71.0,-19.0,-17.0,-64.0,-59.0,28.0
Belgium,2020-04-25,811.0,896,148.0,190,624.525,-75.0,-28.0,-25.0,-58.0,-39.0,19.0
Belgium,2020-04-26,388.0,848,155.0,182,637.899,-70.0,-33.0,-3.0,-54.0,-36.0,13.0
Belgium,2020-04-27,205.0,814,176.0,177,653.085,-63.0,-26.0,4.0,-62.0,-58.0,23.0
Belgium,2020-04-28,755.0,740,127.0,167,664.043,-68.0,-23.0,-38.0,-68.0,-58.0,24.0
Belgium,2020-04-29,569.0,640,115.0,155,673.965,-68.0,-21.0,-31.0,-64.0,-56.0,23.0
Belgium,2020-04-30,522.0,603,98.0,141,682.421,-60.0,-1.0,-28.0,-64.0,-57.0,25.0
